,customer_id,name,age,gender,income_level,family_size,distance_to_shop(km),lifestyle,food_preferences,interest,martial_status,vehicle,email,phone
1287,1288,Heather Ford,33,male,high,1,0.09,sedentary,non-vegetarian,foodies,unmarried,has_vehicle,kimberlyperry@example.com,+1-313-875-0359
1288,1289,Julie Ramirez,17,female,high,3,7.59,active,vegan,foodies,unmarried,has_vehicle,susandean@example.net,001-797-358-2854
1289,1290,Robert Williams,30,female,high,4,0.11,active,non-vegetarian,socializing,unmarried,has_vehicle,matthewfreeman@example.com,+1-911-500-6571x1845
1290,1291,Joseph Phillips,29,female,high,7,0.21,sedentary,vegan,gourmet_and_baking_enthusiast,married,does_not_have_vehicle,debbiehill@example.com,957.316.4903
1291,1292,John Greene,26,male,low,2,0.54,active,non-vegetarian,celebratory_cakes,unmarried,has_vehicle,susanyoung@example.org,(421)662-8143
1292,1293,Sheena Evans,22,male,low,4,2.87,active,non-vegetarian,socializing,unmarried,has_vehicle,cwebb@example.net,001-242-266-1298x22280
1293,1294,Paul Olson,52,male,high,7,0.38,sedentary,non-vegetarian,celebratory_cakes,unmarried,has_vehicle,imcmahon@example.com,(892)804-4185x288
1294,1295,Philip Moore,13,female,low,5,4.38,active,vegetarian,celebratory_cakes,unmarried,has_vehicle,dorothy27@example.org,4003773859
1295,1296,Virginia Cortez,27,female,low,4,1.56,active,vegetarian,celebratory_cakes,unmarried,has_vehicle,mayershawn@example.org,+1-321-558-9470
1296,1297,Matthew Gomez,14,female,high,5,0.95,sedentary,non-vegetarian,gourmet_and_baking_enthusiast,unmarried,has_vehicle,kathleen18@example.net,410-744-1814x3088
1297,1298,Jeffrey Anderson,15,male,high,1,2.97,active,vegetarian,foodies,married,has_vehicle,jessicaschwartz@example.com,8812570934
1298,1299,Patricia Sanchez,33,male,low,2,6.75,sedentary,vegetarian,health_and_nutrition,unmarried,does_not_have_vehicle,mmyers@example.net,+1-377-533-9864x6070
1299,1300,Bryan Hebert,38,female,medium,6,1.57,active,vegetarian,health_and_nutrition,married,has_vehicle,arthur13@example.net,+1-375-890-2358x67988
1300,1301,Nicholas Winters,21,male,medium,2,2.23,active,non-vegetarian,socializing,married,has_vehicle,william14@example.com,001-603-511-3490x331
1301,1302,Jason Kennedy,15,female,medium,1,2.3,active,gluten-free,celebratory_cakes,married,has_vehicle,taylormonica@example.com,544-964-7717
1302,1303,Elizabeth Larsen,21,female,medium,3,0.16,active,non-vegetarian,celebratory_cakes,married,has_vehicle,amber79@example.net,001-821-520-7600
1303,1304,Kevin Guzman,30,male,low,3,2.65,sedentary,vegetarian,gourmet_and_baking_enthusiast,unmarried,does_not_have_vehicle,dsimon@example.com,001-453-237-5270x536
1304,1305,Paul Jackson,50,male,medium,6,2.19,sedentary,vegetarian,celebratory_cakes,married,has_vehicle,mathewelliott@example.net,491-820-3076
1305,1306,Elizabeth Villanueva,31,male,medium,4,0.02,active,vegan,celebratory_cakes,unmarried,has_vehicle,gutierrezmary@example.org,7259089284
1306,1307,Becky Collins,42,female,medium,4,1.14,active,vegan,socializing,married,has_vehicle,suzanne13@example.net,(968)238-8701x37790
1307,1308,Jeremy Barker,35,female,medium,5,7.55,active,vegetarian,celebratory_cakes,unmarried,has_vehicle,blairsusan@example.com,947-337-8834
1308,1309,Matthew Jones,23,female,medium,3,3.11,sedentary,vegetarian,gourmet_and_baking_enthusiast,married,does_not_have_vehicle,nicholas32@example.org,001-435-866-1127x09753
1309,1310,Lisa Harper DDS,37,female,medium,6,1.64,sedentary,vegetarian,celebratory_cakes,married,has_vehicle,oliviaclark@example.org,379.991.9681x716
1310,1311,David Johnson,45,male,low,0,2.93,active,non-vegetarian,foodies,unmarried,has_vehicle,mhodges@example.com,001-977-857-3625x8938
1311,1312,William Myers,39,male,medium,1,0.76,health_conscious,vegan,foodies,married,has_vehicle,parrishkayla@example.net,315.854.2097
1312,1313,Ricky Vargas,51,female,medium,5,0.33,active,gluten-free,foodies,married,has_vehicle,lisa28@example.net,600.349.1534x493
1313,1314,Valerie Martinez,42,female,high,2,1.04,active,non-vegetarian,celebratory_cakes,married,does_not_have_vehicle,aarmstrong@example.com,(613)354-9758
1314,1315,David Jackson MD,17,male,high,4,0.63,active,non-vegetarian,foodies,unmarried,has_vehicle,taylormonique@example.com,3704862117
1315,1316,Christina Smith,38,male,medium,7,1.55,sedentary,non-vegetarian,gourmet_and_baking_enthusiast,married,has_vehicle,helen26@example.net,587.510.5701x144
1316,1317,Ashley Huffman,30,male,low,4,2.9,active,vegan,celebratory_cakes,unmarried,has_vehicle,theresa20@example.com,299-481-8693x73753
1317,1318,Jeffrey Sherman,67,male,medium,4,3.31,sedentary,vegan,foodies,unmarried,has_vehicle,katherine97@example.org,353-627-4456x9901
1318,1319,Andrea Chase,14,male,medium,4,0.37,sedentary,non-vegetarian,celebratory_cakes,married,does_not_have_vehicle,vanderson@example.org,516.414.9591x0671
1319,1320,John Rios,28,male,medium,5,0.7,health_conscious,vegan,socializing,married,has_vehicle,gbates@example.org,(831)383-5478x9397
1320,1321,Jennifer Thomas,13,female,medium,4,0.83,health_conscious,vegan,health_and_nutrition,married,has_vehicle,rsharp@example.net,+1-957-576-1315x07567
1321,1322,Gabrielle Ponce,33,female,low,2,0.19,active,vegan,celebratory_cakes,unmarried,has_vehicle,ronald67@example.net,946-827-6953x5574
1322,1323,Rick Branch,24,male,medium,2,1.35,active,non-vegetarian,celebratory_cakes,unmarried,has_vehicle,brendaduran@example.net,(641)228-4551
1323,1324,David Smith,26,female,low,3,1.02,sedentary,vegetarian,gourmet_and_baking_enthusiast,married,has_vehicle,bernard07@example.org,001-932-257-4322x9026
1324,1325,Jack Castillo,26,male,low,6,5.18,active,vegetarian,gourmet_and_baking_enthusiast,unmarried,has_vehicle,ryan28@example.com,001-649-424-6109x76588
1325,1326,John Smith,30,female,low,2,3.08,active,vegetarian,socializing,married,does_not_have_vehicle,moodysierra@example.org,227-713-3990x3630
1326,1327,Ronald Todd,19,male,high,6,1.67,active,vegetarian,foodies,unmarried,has_vehicle,jacobsonkatelyn@example.net,(538)757-1923x88401
1327,1328,George Phillips PhD,10,male,medium,5,0.76,active,non-vegetarian,foodies,unmarried,has_vehicle,matthew19@example.com,(423)760-0744
1328,1329,Stephanie Crawford,34,female,low,2,4.77,active,vegetarian,gourmet_and_baking_enthusiast,unmarried,has_vehicle,brycealvarado@example.org,+1-310-536-6931x5879
1329,1330,Ricky Figueroa,20,male,low,4,2.85,sedentary,vegetarian,gourmet_and_baking_enthusiast,unmarried,does_not_have_vehicle,stephaniejordan@example.net,+1-679-376-8464x275
1330,1331,Michael Medina,52,female,low,5,1.32,active,vegan,gourmet_and_baking_enthusiast,unmarried,has_vehicle,mitchellcourtney@example.com,6426227119
1331,1332,Joseph Banks,24,other,medium,6,1.8,active,non-vegetarian,foodies,married,has_vehicle,adiaz@example.org,001-314-751-9206x33270
1332,1333,Katrina Winters,20,female,low,2,0.25,active,non-vegetarian,celebratory_cakes,unmarried,does_not_have_vehicle,katielopez@example.net,654-876-9618x09544
1333,1334,John Mitchell,18,female,low,4,0.73,active,vegan,celebratory_cakes,married,has_vehicle,melissaingram@example.net,8527214576
1334,1335,Carlos Ortiz DVM,18,female,medium,4,0.13,sedentary,vegan,socializing,married,does_not_have_vehicle,brianadams@example.com,654-554-7122x3598
1335,1336,Christina Williams,34,female,high,2,1.23,active,non-vegetarian,foodies,married,does_not_have_vehicle,franklin75@example.org,001-225-269-1582x97038
1336,1337,Tommy Ritter,16,female,medium,4,0.09,sedentary,vegan,foodies,unmarried,does_not_have_vehicle,lthornton@example.com,(635)659-4744
1337,1338,David Atkins,32,male,high,6,1.74,sedentary,vegetarian,socializing,married,has_vehicle,watsonmariah@example.org,(851)377-0479x829
1338,1339,Michael Stevenson,28,male,medium,5,0.35,health_conscious,vegetarian,socializing,married,has_vehicle,marcus64@example.com,001-505-778-5779x72323
1339,1340,Stacey Hall,40,male,high,4,6.5,active,non-vegetarian,celebratory_cakes,unmarried,does_not_have_vehicle,richardgarrett@example.net,9785424346
1340,1341,Hector Hall,18,female,medium,3,6.43,sedentary,non-vegetarian,celebratory_cakes,married,does_not_have_vehicle,ccarroll@example.net,(992)793-0028
1341,1342,Alexander Horn,40,female,medium,4,2.38,sedentary,vegetarian,celebratory_cakes,married,has_vehicle,hmalone@example.com,+1-804-708-8031
1342,1343,Gina Lynch,33,female,medium,3,0.58,active,vegetarian,celebratory_cakes,unmarried,has_vehicle,uolson@example.net,546-895-1985
1343,1344,Jose Shaffer,42,male,high,2,0.28,active,vegetarian,foodies,unmarried,does_not_have_vehicle,zgarcia@example.net,2214078438
1344,1345,Jerry Holloway,22,male,medium,6,1.03,active,vegetarian,foodies,married,has_vehicle,hardinmatthew@example.org,713-653-1529
1345,1346,Robert Olsen,60,male,low,2,0.72,active,vegetarian,foodies,unmarried,has_vehicle,uaguilar@example.net,781-674-9548
1346,1347,James Dixon,17,female,medium,5,2.89,active,vegetarian,foodies,married,has_vehicle,livingstonmary@example.org,210-762-7697x829
1347,1348,Christopher Garcia,38,female,high,5,2.88,sedentary,vegetarian,celebratory_cakes,unmarried,does_not_have_vehicle,davisjoshua@example.net,291.844.3060x55419
1348,1349,Kelly Gilmore,16,male,medium,5,1.37,active,vegan,health_and_nutrition,unmarried,has_vehicle,pattonsusan@example.net,281.300.3007x128
1349,1350,Scott Ross,25,male,medium,6,0.31,sedentary,non-vegetarian,gourmet_and_baking_enthusiast,unmarried,has_vehicle,smithcourtney@example.org,001-661-709-6538x0068
1350,1351,Marie Lopez,72,female,low,5,0.55,active,vegetarian,gourmet_and_baking_enthusiast,unmarried,does_not_have_vehicle,ogreen@example.com,+1-674-350-0961x062
1351,1352,Tommy Thompson MD,31,male,medium,6,0.07,health_conscious,vegetarian,celebratory_cakes,unmarried,has_vehicle,cruzjohn@example.net,768.916.5233
1352,1353,Adrian Chen,59,male,medium,3,0.7,active,non-vegetarian,celebratory_cakes,unmarried,has_vehicle,ztownsend@example.com,+1-663-986-1872x210
1353,1354,Maria Cruz,16,female,medium,4,2.74,sedentary,vegetarian,foodies,married,has_vehicle,mendezjames@example.org,498-677-6070x37240
1354,1355,Brenda Payne,29,male,high,3,3.53,active,non-vegetarian,socializing,unmarried,has_vehicle,lsoto@example.org,(591)663-6673x1059
1355,1356,Victoria Thomas,22,female,medium,2,3.14,active,vegetarian,celebratory_cakes,unmarried,has_vehicle,scott55@example.com,+1-869-814-0113
1356,1357,Hannah Ross DDS,16,female,high,5,0.78,active,non-vegetarian,socializing,unmarried,has_vehicle,jacob64@example.net,(719)639-0770x5725
1357,1358,Erica Gill,16,female,low,4,1.67,active,non-vegetarian,celebratory_cakes,married,has_vehicle,zbruce@example.net,001-212-966-3096
1358,1359,Sarah Thompson,19,male,medium,4,0.03,active,vegetarian,health_and_nutrition,unmarried,has_vehicle,nicholas76@example.net,619.441.2919x59281
1359,1360,Emily Ware,18,female,high,2,6.23,sedentary,vegan,celebratory_cakes,married,has_vehicle,michelle21@example.com,(322)459-4975
1360,1361,John Ross,48,female,high,7,9.06,active,non-vegetarian,celebratory_cakes,married,has_vehicle,cody36@example.org,(620)520-2315
1361,1362,Jennifer Thompson,17,female,medium,1,4.65,sedentary,non-vegetarian,celebratory_cakes,unmarried,does_not_have_vehicle,wandacain@example.com,+1-945-330-2640x20628
1362,1363,Mark Murphy,25,male,medium,3,0.67,active,vegan,foodies,married,has_vehicle,bakerjames@example.net,3898917387
1363,1364,Larry Edwards,57,male,medium,3,2.86,active,non-vegetarian,celebratory_cakes,married,has_vehicle,monicacharles@example.com,(222)951-1042x2383
1364,1365,Christina Wright,25,female,high,4,1.97,active,vegetarian,foodies,unmarried,has_vehicle,phillipsfernando@example.com,+1-242-572-3368x9325
1365,1366,Rachel Calderon,15,female,high,4,0.42,active,non-vegetarian,health_and_nutrition,unmarried,has_vehicle,gbarr@example.org,(410)937-0076
1366,1367,Robert Robertson,39,male,medium,6,1.66,active,gluten-free,gourmet_and_baking_enthusiast,unmarried,has_vehicle,vglover@example.net,3463692172
1367,1368,Scott Dawson,37,female,low,4,0.34,health_conscious,non-vegetarian,health_and_nutrition,unmarried,has_vehicle,patriciajohnson@example.net,001-460-568-8579x50311
1368,1369,Jason Jones,23,male,high,4,1.38,sedentary,vegan,celebratory_cakes,unmarried,has_vehicle,whowell@example.com,342-418-1197x052
1369,1370,Alan Mills,26,female,high,4,3.14,active,vegan,celebratory_cakes,unmarried,has_vehicle,gary09@example.org,(753)380-4910x6846
1370,1371,Melissa Green,16,female,high,4,6.33,active,vegetarian,celebratory_cakes,unmarried,does_not_have_vehicle,michellemoreno@example.net,825.595.5162
1371,1372,Joseph Pruitt,20,male,medium,2,11.06,active,vegan,socializing,unmarried,has_vehicle,kathy49@example.net,943-430-0306x6154
1372,1373,Sarah Black,29,female,medium,4,2.31,sedentary,vegan,foodies,unmarried,has_vehicle,brandy09@example.com,563-356-3814x435
1373,1374,Jordan Mcintyre,31,male,high,3,6.1,health_conscious,vegetarian,celebratory_cakes,unmarried,does_not_have_vehicle,tbarton@example.com,(646)206-1920
1374,1375,Laura Mcguire,49,female,medium,1,2.53,active,non-vegetarian,celebratory_cakes,unmarried,does_not_have_vehicle,nguyenstephanie@example.net,+1-818-948-4859
1375,1376,Angela Williams,40,female,medium,5,2.85,active,vegan,foodies,unmarried,has_vehicle,richard61@example.net,295.299.2293x105
1376,1377,Tara Miles,36,female,medium,3,1.33,active,vegan,foodies,married,does_not_have_vehicle,walterparker@example.org,001-870-656-4151
1377,1378,Jesse Warner,24,male,medium,2,3.64,sedentary,non-vegetarian,celebratory_cakes,married,has_vehicle,bcruz@example.org,+1-909-508-9751x3162
1378,1379,Troy Mason,16,male,high,8,5.85,active,vegetarian,celebratory_cakes,married,has_vehicle,johnhale@example.com,+1-904-830-0143
1379,1380,Katherine Martinez,32,male,low,4,3.39,active,gluten-free,foodies,unmarried,does_not_have_vehicle,vsawyer@example.com,927.833.5153x597
1380,1381,Anna Prince,18,female,low,3,5.54,sedentary,vegetarian,celebratory_cakes,unmarried,has_vehicle,johnsonlori@example.org,9468771222
1381,1382,Ryan Hardin,42,male,medium,2,0.4,active,vegetarian,celebratory_cakes,married,has_vehicle,robinsonallison@example.com,842.279.7479x6772
1382,1383,Steven Gibbs,19,male,low,6,0.02,active,vegetarian,celebratory_cakes,unmarried,has_vehicle,sally78@example.org,3419001717
1383,1384,Robert Hunter,25,female,low,4,2.08,active,vegetarian,socializing,married,does_not_have_vehicle,charleswilliams@example.org,895-654-5773x1986
1384,1385,Kevin Shelton,24,male,high,2,1.02,active,non-vegetarian,socializing,unmarried,has_vehicle,obartlett@example.net,245-280-4047
1385,1386,Jodi Newton,16,female,high,5,1.89,active,non-vegetarian,celebratory_cakes,unmarried,does_not_have_vehicle,brownkenneth@example.com,(449)449-6371x80180
1386,1387,Monica Miller,20,female,low,5,2.6,active,non-vegetarian,gourmet_and_baking_enthusiast,married,has_vehicle,smithjohn@example.org,886.663.2723x016
1387,1388,Kelly Long,35,female,high,5,5.05,active,vegetarian,celebratory_cakes,unmarried,has_vehicle,garciazachary@example.net,899-450-6271
1388,1389,Adriana Torres,20,female,low,3,0.2,active,vegetarian,health_and_nutrition,unmarried,has_vehicle,tanderson@example.com,273-749-3504x4759
1389,1390,Gina Mcgee,15,male,high,4,0.99,active,vegetarian,celebratory_cakes,unmarried,has_vehicle,jacksonjacob@example.com,396-994-4573
1390,1391,David Sanders,18,female,medium,3,5.0,health_conscious,vegan,socializing,married,has_vehicle,idaniels@example.org,470-841-4436x001
1391,1392,Marie Webb,26,male,high,4,4.79,active,vegan,health_and_nutrition,unmarried,does_not_have_vehicle,lisawilliamson@example.org,001-268-499-9399x61014
1392,1393,Kristen Jacobson,11,male,medium,5,0.2,active,vegan,foodies,married,has_vehicle,christinacox@example.net,(963)452-7221x96239
1393,1394,Matthew Lee,28,male,medium,5,4.14,active,non-vegetarian,foodies,unmarried,has_vehicle,susan32@example.com,570-987-6513x632
1394,1395,Jeffrey Downs,27,male,medium,1,4.63,active,vegan,foodies,unmarried,has_vehicle,jessetucker@example.com,001-552-571-4461x849
1395,1396,Erica Davis,29,male,high,4,3.11,active,vegan,gourmet_and_baking_enthusiast,unmarried,has_vehicle,tiffany25@example.com,001-645-783-1558
1396,1397,Joshua Rhodes,60,female,high,8,1.25,active,vegan,foodies,married,has_vehicle,roy31@example.com,3315469221
1397,1398,Mary Cross,24,male,medium,3,4.05,health_conscious,vegetarian,foodies,unmarried,has_vehicle,logansteven@example.org,001-520-914-8883x315
1398,1399,Jeffery Owens,24,female,high,3,1.87,active,non-vegetarian,gourmet_and_baking_enthusiast,married,has_vehicle,virginiaward@example.org,581.691.8276x12065
1399,1400,Erin Jones,16,female,low,6,0.72,sedentary,vegetarian,foodies,unmarried,has_vehicle,katelynturner@example.com,342.728.7463
1400,1401,Brian Hall Jr.,40,female,medium,5,5.85,sedentary,vegetarian,foodies,unmarried,has_vehicle,mcclainzachary@example.net,8097093754
1401,1402,Kayla Baker,20,female,high,1,2.62,active,vegetarian,celebratory_cakes,married,does_not_have_vehicle,kristinjackson@example.net,8288246989
1402,1403,Sandra Becker,17,male,medium,4,1.28,sedentary,vegan,foodies,unmarried,has_vehicle,kayla72@example.org,585-636-9772
1403,1404,Chad Gonzalez,14,female,medium,4,1.31,active,non-vegetarian,foodies,unmarried,has_vehicle,knightshannon@example.com,921.243.8594x017
1404,1405,Gina Wallace,22,male,medium,4,1.5,sedentary,vegan,foodies,unmarried,has_vehicle,hhoffman@example.net,+1-680-852-3537
1405,1406,Frank Hicks,32,male,medium,4,4.01,active,vegan,celebratory_cakes,unmarried,has_vehicle,joshua01@example.net,+1-447-356-7186
1406,1407,Angela Cardenas,46,male,medium,6,8.44,active,non-vegetarian,foodies,married,has_vehicle,lesliebell@example.net,001-635-796-5371x65277
1407,1408,Dawn Cummings,28,male,low,3,4.74,active,vegetarian,celebratory_cakes,unmarried,has_vehicle,jacobwilliams@example.com,001-377-773-0284
1408,1409,Megan Bell,29,male,high,5,0.23,active,vegetarian,celebratory_cakes,unmarried,has_vehicle,gjohnson@example.net,(484)895-4235x7120
1409,1410,John Curtis,31,female,medium,2,0.39,active,non-vegetarian,socializing,unmarried,has_vehicle,emily19@example.com,+1-667-266-4724x0055
1410,1411,Paige Mcneil,39,male,medium,3,1.79,active,non-vegetarian,celebratory_cakes,married,has_vehicle,stephenspatricia@example.org,001-365-583-2722x5194
1411,1412,Russell Padilla,20,male,medium,2,0.26,active,non-vegetarian,foodies,unmarried,has_vehicle,nicole49@example.com,293-788-2305x49036
